School ID,School Name,District ID,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County
1316,S.P. Arnett Middle School,356,Calcasieu Parish School Board,LA,Westlake,70669,400 Sulphur Ave,,[6-8],,N,,,,,,,,433,,203,37,,15184,1971,7702,,3892,302,1376,,,173,173,,,,,,,,,LA,17155,99.161849711,4194,24.242774566,LA@1316@356,,SY16-17,,240,0.554272517,Middle,,,,,,,,Calcasieu Parish
1347,Sam Houston High School,356,Calcasieu Parish School Board,LA,Lake Charles,70611,880 S H Jones Parkway,,[8-12],,N,,,,,,,,1202,,241,56,,14872,2777,18340,,3242,907,853,,,173,173,,,,,,,,,LA,17649,102.017341040,4149,23.982658960,LA@1347@356,,SY16-17,,297,0.247088186,High,,,,,,,,Calcasieu Parish
1374,St. John Elementary School,356,Calcasieu Parish School Board,LA,Lake Charles,70605,5566 Elliott Road,,[PK K 1-5],,N,,,,,,,,868,,426,57,,48602,4498,24270,,29584,2547,11617,,,173,173,,,,,,,,,LA,53100,306.936416185,32131,185.728323699,LA@1374@356,,SY16-17,,483,0.556451613,Primary,,,,,,,,Calcasieu Parish
1375,Starks High School,356,Calcasieu Parish School Board,LA,Starks,70661,PO Box 69,,[PK K 1-12],,Y,,,,,,,,345,,335,0,,31664,0,921,,12464,0,363,,,173,173,,,,,,,,,LA,31664,183.028901734,12464,72.046242775,LA@1375@356,,SY16-17,,335,0.971735461,Other,,,,,,,,Calcasieu Parish
1376,Sulphur High School,356,Calcasieu Parish School Board,LA,Sulphur,70663,100 Sycamore St,,[8-12],,N,,,,,,,,2067,,564,69,,34493,4354,27237,,10673,1091,4896,,,173,173,,,,,,,,,LA,38847,224.549132948,11764,68,LA@1376@356,,SY16-17,,633,0.306240929,High,,,,,,,,Calcasieu Parish
1384,T.H. Watkins Elementary School,356,Calcasieu Parish School Board,LA,Lake Charles,70601,2501 Seventh Ave,,[PK K 1-5],,Y,,,,,,,,307,,298,0,,43373,0,1262,,26793,0,781,,,173,173,,,,,,,,,LA,43373,250.710982659,26793,154.872832370,LA@1384@356,,SY16-17,,298,0.971726224,Primary,,,,,,,,Calcasieu Parish
1327,T.S. Cooley Elementary Magnet School,356,Calcasieu Parish School Board,LA,Lake Charles,70601,2711 Common St,,[K 1-5],,N,,,,,,,,308,,47,16,,5335,1548,15022,,4077,685,8319,,,173,173,,,,,,,,,LA,6883,39.786127168,4762,27.526011561,LA@1327@356,,SY16-17,,63,0.204545455,Primary,,,,,,,,Calcasieu Parish
1377,Vincent Settlement Elementary School,356,Calcasieu Parish School Board,LA,Sulphur,70663,1072 Vincent Settlement Rd,,[PK K 1-5],,N,,,,,,,,423,,157,36,,15908,2099,9217,,11496,1734,7604,,,173,173,,,,,,,,,LA,18007,104.086705202,13230,76.473988439,LA@1377@356,,SY16-17,,193,0.456264775,Primary,,,,,,,,Calcasieu Parish
1379,Vinton Elementary School,356,Calcasieu Parish School Board,LA,Vinton,70668,1610 Hampton St,,[PK K 1-5],,Y,,,,,,,,521,,506,0,,52387,0,1525,,34315,0,1002,,,173,173,,,,,,,,,LA,52387,302.815028902,34315,198.352601156,LA@1379@356,,SY16-17,,506,0.971713162,Primary,,,,,,,,Calcasieu Parish
1380,Vinton High School,356,Calcasieu Parish School Board,LA,Vinton,70668,1603 Grace St,,[8-12],,N,,,,,,,,281,,101,16,,7616,1285,3475,,3156,398,561,,,173,173,,,,,,,,,LA,8901,51.450867052,3554,20.543352601,LA@1380@356,,SY16-17,,117,0.416370107,High,,,,,,,,Calcasieu Parish
1381,Vinton Middle School,356,Calcasieu Parish School Board,LA,Vinton,70668,900 Horridge St,,[6-8],,Y,,,,,,,,230,,223,0,,17356,0,505,,11154,0,323,,,173,173,,,,,,,,,LA,17356,100.323699422,11154,64.473988439,LA@1381@356,,SY16-17,,223,0.971726107,Middle,,,,,,,,Calcasieu Parish
1345,W.T. Henning Elementary School,356,Calcasieu Parish School Board,LA,Sulphur,70663,774 Henning Dr,,[PK K 1-5],,Y,,,,,,,,399,,388,0,,43634,0,1271,,27107,0,790,,,173,173,,,,,,,,,LA,43634,252.219653179,27107,156.687861272,LA@1345@356,,SY16-17,,388,0.971695802,Primary,,,,,,,,Calcasieu Parish
1359,W.W. Lewis Middle School,356,Calcasieu Parish School Board,LA,Sulphur,70663,1752 Cypress,,[6-8],,N,,,,,,,,923,,312,39,,27051,2484,16859,,12684,902,5425,,,173,173,,,,,,,,,LA,29535,170.722543353,13586,78.531791908,LA@1359@356,,SY16-17,,351,0.380281690,Middle,,,,,,,,Calcasieu Parish
1383,Washington/Marion Magnet High School,356,Calcasieu Parish School Board,LA,Lake Charles,70601,2802 Pineview St,,[8-12],,Y,,,,,,,,561,,545,0,,42398,0,1235,,15559,0,453,,,173,173,,,,,,,,,LA,42398,245.075144509,15559,89.936416185,LA@1383@356,,SY16-17,,545,0.971695735,High,,,,,,,,Calcasieu Parish
1388,Western Heights Elementary School,356,Calcasieu Parish School Board,LA,Westlake,70669,1100 Elizabeth St,,[3-5],,Y,,,,,,,,413,,401,0,,42296,0,1231,,23295,0,678,,,173,173,,,,,,,,,LA,42296,244.485549133,23295,134.653179191,LA@1388@356,,SY16-17,,401,0.971718703,Primary,,,,,,,,Calcasieu Parish
1389,Westlake High School,356,Calcasieu Parish School Board,LA,Westlake,70669,1000 Garden Dr,,[8-12],,N,,,,,,,,538,,161,32,,9811,1512,7944,,2871,226,661,,,173,173,,,,,,,,,LA,11323,65.450867052,3097,17.901734104,LA@1389@356,,SY16-17,,193,0.358736059,High,,,,,,,,Calcasieu Parish
1391,Westwood Elementary School,356,Calcasieu Parish School Board,LA,Westlake,70669,1900 Sampson St,,[PK K 1-2],,N,,,,,,,,486,,267,46,,28294,3810,10803,,19117,2960,7756,,,173,173,,,,,,,,,LA,32104,185.572254335,22077,127.612716763,LA@1391@356,,SY16-17,,313,0.644032922,Primary,,,,,,,,Calcasieu Parish
1395,Caldwell Parish High School,357,Caldwell Parish School System,LA,Columbia,71418,163 Spartan Dr,,[PK 9-12],,N,,,,,,,,450,,229,40,,23522,2621,10123,,14125,1378,3305,,,145,145,,,,,,,,,LA,26143,180.296551724,15503,106.917241379,LA@1395@357,,SY16-17,,269,0.597777778,High,,,,,,,,Caldwell Parish
1396,Caldwell Parish Junior High School,357,Caldwell Parish School System,LA,Columbia,71418,114 Trojan Dr,,[6-8],,Y,,,,,,,,375,,375,0,,42485,0,0,,21481,0,0,,,145,145,,,,,,,,,LA,42485,293,21481,148.144827586,LA@1396@357,,SY16-17,,375,1,Middle,,,,,,,,Caldwell Parish
10556,Caldwell Parish Pre-Kindergarten Center,357,Caldwell Parish School System,LA,Columbia,71418,182 Spartan Drive,,[PK],,Y,,,,,,,,104,,104,0,,13037,0,0,,12713,0,0,,,143,144,,,,,,,,,LA,13037,90.534722222,12713,88.902097902,LA@10556@357,,SY16-17,,104,1,Primary,,,,,,,,Caldwell Parish
1397,Columbia Elementary School,357,Caldwell Parish School System,LA,Columbia,71418,205 Church Street,,[K 1-5],,N,,,,,,,,224,,107,27,,12549,2173,5997,,6140,1487,1435,,,145,145,,,,,,,,,LA,14722,101.531034483,7627,52.6,LA@1397@357,,SY16-17,,134,0.598214286,Primary,,,,,,,,Caldwell Parish
1398,Grayson Elementary School,357,Caldwell Parish School System,LA,Grayson,71435,5237 Highway 126 East,,[K 1-5],,Y,,,,,,,,311,,311,0,,35080,0,0,,22823,0,0,,,145,145,,,,,,,,,LA,35080,241.931034483,22823,157.4,LA@1398@357,,SY16-17,,311,1,Primary,,,,,,,,Caldwell Parish
7507,Kelly Early Childhood Center,357,Caldwell Parish School System,LA,Kelly,71441,3351 Highway 506 West,,[PK],,Y,,,,,,,,59,,59,0,,7598,0,0,,7638,0,0,,,143,143,,,,,,,,,LA,7598,53.132867133,7638,53.412587413,LA@7507@357,,SY16-17,,59,1,Primary,,,,,,,,Caldwell Parish
3270,Union Central Elementary School,357,Caldwell Parish School System,LA,Columbia,71418,649 Highway 849,,[K 1-5],,Y,,,,,,,,221,,221,0,,25983,0,0,,16514,0,0,,,145,145,,,,,,,,,LA,25983,179.193103448,16514,113.889655172,LA@3270@357,,SY16-17,,221,1,Primary,,,,,,,,Caldwell Parish
1314,Grand Lake High School,358,Cameron Parish School Board,LA,Lake Charles,70607,1039 Hwy 384 Grand Lake,,[PK K 1-12],,N,,,,,,,,748,,237,50,,25087,5208,17888,,16158,3216,8428,,,171,171,,,,,,,,,LA,30295,177.163742690,19374,113.298245614,LA@1314@358,,SY16-17,,287,0.383689840,Other,,,,,,,,Calcasieu Parish
1315,Hackberry High School,358,Cameron Parish School Board,LA,Hackberry,70645,1390 School St,,[PK K 1-12],,N,,,,,,,,224,,80,5,,6313,711,5604,,2638,474,2895,,,142,142,,,,,,,,,LA,7024,49.464788732,3112,21.915492958,LA@1315@358,,SY16-17,,85,0.379464286,Other,,,,,,,,Cameron Parish
1326,Johnson Bayou High School,358,Cameron Parish School Board,LA,Cameron,70631,6304 Gulf Beach Hwy,,[PK K 1-12],,N,,,,,,,,111,,21,1,,1875,117,3440,,1021,12,2237,,,142,142,,,,,,,,,LA,1992,14.028169014,1033,7.274647887,LA@1326@358,,SY16-17,,22,0.198198198,Other,,,,,,,,Cameron Parish
1338,South Cameron High School,358,Cameron Parish School Board,LA,Grand Chenier,70643,753 Oak Grove Highway,,[PK K 1-12],,N,,,,,,,,279,,116,21,,9853,1480,5566,,5198,419,1515,,,142,142,,,,,,,,,LA,11333,79.809859155,5617,39.556338028,LA@1338@358,,SY16-17,,137,0.491039427,Other,,,,,,,,Cameron Parish
1340,Block High School,359,Catahoula Parish School Board,LA,Jonesville,71343,300 Division St,,[8-12],,Y,,,,,,,,268,,257,0,,25253,0,1050,,14217,0,592,,,168,168,,,,,,,,,LA,25253,150.315476190,14217,84.625,LA@1340@359,,SY16-17,,257,0.960080599,High,,,,,,,,Catahoula Parish
1341,Central High School,359,Catahoula Parish School Board,LA,Jonesville,71343,244 Larto Bayou Road,,[K 1-12],,N,,,,,,,,94,,54,6,,6956,774,2654,,4409,256,1816,,,168,168,,,,,,,,,LA,7730,46.011904762,4665,27.767857143,LA@1341@359,,SY16-17,,60,0.638297872,Other,,,,,,,,Catahoula Parish
1342,Harrisonburg High School,359,Catahoula Parish School Board,LA,Harrisonburg,71340,505 Bushey Street,,[PK K 1-12],,N,,,,,,,,308,,150,14,,16972,1901,11871,,10547,1044,4576,,,168,168,,,,,,,,,LA,18873,112.339285714,11591,68.994047619,LA@1342@359,,SY16-17,,164,0.532467532,Other,,,,,,,,Catahoula Parish
1343,Jonesville Elementary School,359,Catahoula Parish School Board,LA,Jonesville,71343,1219 Cora Dr,,[PK K 1-4],,Y,,,,,,,,386,,371,0,,40941,0,1706,,28587,0,1191,,,168,168,,,,,,,,,LA,40941,243.696428571,28587,170.160714286,LA@1343@359,,SY16-17,,371,0.959997186,Primary,,,,,,,,Catahoula Parish
1344,Jonesville Junior High School,359,Catahoula Parish School Board,LA,Jonesville,71343,802 E H Johnson Street,,[4-7],,Y,,,,,,,,185,,178,0,,20075,0,837,,17781,0,741,,,168,168,,,,,,,,,LA,20075,119.494047619,17781,105.839285714,LA@1344@359,,SY16-17,,178,0.959975134,Middle,,,,,,,,Catahoula Parish
1356,Sicily Island High School,359,Catahoula Parish School Board,LA,Sicily Island,71368,PO Box 128,,[PK K 1-12],,Y,,,,,,,,302,,302,0,,34810,0,0,,25408,0,0,,,168,168,,,,,,,,,LA,34810,207.202380952,25408,151.238095238,LA@1356@359,,SY16-17,,302,1,Other,,,,,,,,Catahoula Parish
4572,Bellingrath Hills Elementary School,800907,Central Community School District,LA,Greenwell Springs,70739,6612 Audusson,,[PK K],,Y,,,,,,,,453,,311,21,,41553,1382,7522,,29229,1159,4117,,,156,156,,,,,,,,,LA,42935,275.224358974,30388,194.794871795,LA@4572@800907,220012500351,SY16-17,,332,0.846724401,Primary,,,,,,,,East Baton Rouge Parish
4570,Central High School,800907,Central Community School District,LA,Baton Rouge,70805,10200 E Brookside,,[9-12],,Y,,,,,,,,1357,,796,25,,92104,2068,27945,,23314,480,2933,,,157,157,,,,,,,,,LA,94172,599.821656051,23794,151.554140127,LA@4570@800907,220012500363,SY16-17,,821,0.767220052,High,,,,,,,,East Baton Rouge Parish
4802,Central Intermediate School,800907,Central Community School District,LA,Central,70818,12636 Sullivan Raod,,[3-5],,Y,,,,,,,,1096,,1096,27,,102764,1780,19408,,58123,1028,7116,,,157,157,,,,,,,,,LA,104544,665.885350318,59151,376.757961783,LA@4802@800907,220012502090,SY16-17,,1123,0.841141997,Primary,,,,,,,,East Baton Rouge Parish
4571,Central Middle School,800907,Central Community School District,LA,Baton Rouge,70818,12656 Sullivan Road,,[6-8],,Y,,,,,,,,1054,,1053,20,,78264,889,15298,,28312,520,2924,,,157,157,,,,,,,,,LA,79153,504.159235669,28832,183.643312102,LA@4571@800907,220012500364,SY16-17,,1073,0.836493448,Middle,,,,,,,,East Baton Rouge Parish
4569,Tanglewood Elementary School (Central),800907,Central Community School District,LA,Baton Rouge,70811,9352 Rustling Oaks,,[1-2],,Y,,,,,,,,711,,711,17,,64308,1435,10069,,39174,914,5780,,,157,157,,,,,,,,,LA,65743,418.745222930,40088,255.337579618,LA@4569@800907,,SY16-17,,728,0.864622128,Other,,,,,,,,East Baton Rouge Parish
3404,Chitimacha Tribal School,443,Chitimacha Tribal School,LA,Jeanerette,70544,3613 Chitimacha Trail,,[PK K 1-8],,N,,,,,,,,112,,42,7,,6886,803,10318,,4876,493,6501,,,180,180,,,,,,,,,LA,7689,42.716666667,5369,29.827777778,LA@3404@443,,SY16-17,,49,0.4375,Other,,,,,,,,Iberia Parish
5190,Esperanza Charter School,800841,Choice Foundation,LA,New Orleans,70118-4338,4407 South Carrollton Avenue,,[K 1-8],,Y,,,,,,,,516,,516,0,,78676,0,0,,45167,0,0,,,175,175,,,,,,,,,LA,78676,449.577142857,45167,258.097142857,LA@5190@800841,,SY16-17,,516,1,Other,,,,,,,,Orleans Parish
4386,Lafayette Academy of New Orleans,800841,Choice Foundation,LA,New Orleans,70118,2727 South Carrollton Avenue,,[PK K 1-8],,Y,,,,,,,,1002,,1002,0,,149258,0,0,,141124,0,0,,,170,170,,,,,,,,,LA,149258,877.988235294,141124,830.141176471,LA@4386@800841,,SY16-17,,1002,1,Other,,,,,,,,Orleans Parish
5831,McDonogh 42 Charter School (closed),800841,Choice Foundation,LA,New Orleans,70119-2540,1651 North Tonti Street,,[PK K 1-8],,Y,,,,,,,,496,,496,0,,71651,0,0,,63926,0,0,,,175,175,,,,,,,,,LA,71651,409.434285714,63926,365.291428571,LA@5831@800841,,SY16-17,,496,1,Other,,,,,,,,Orleans Parish
4856,"Christian Acres Youth Center, Inc.",800992,"Christian Acres Youth Center, Inc.",LA,Tallulah,71284,200 Bailey Avenue,,[],,N,,,,,,,,62,,62,0,,23300,0,0,,23822,0,0,,,365,365,,,,,,,,,LA,23300,63.835616438,23822,65.265753425,LA@4856@800992,,SY16-17,,62,1,,,,,,,,,Madison Parish
10237,Homer A. Plessy Community School (F17),801418,Citizens Committee for Education,LA,New Orleans,70116,2021 Pauger Street,,[PK K 1-3],,Y,,,,,,,,263,,263,0,,33194,0,0,,24114,0,0,,,168,168,,,,,,,,,LA,33194,197.583333333,24114,143.535714286,LA@10237@801418,,SY16-17,,263,1,Primary,,,,,,,,Orleans Parish
1439,Baker Heights Elementary School,800547,City of Baker School District,LA,Baker,70714,3750 Harding,,[PK K 1-5],,Y,,,,,,,,496,,483,0,,38390,0,897,,24925,0,582,,,171,171,,,,,,,,,LA,38390,224.502923977,24925,145.760233918,LA@1439@800547,220004000342,SY16-17,,483,0.977168020,Primary,,,,,,,,East Baton Rouge Parish
1440,Baker High School,800547,City of Baker School District,LA,Baker,70714,3200 Groom Rd,,[9-12],,Y,,,,,,,,484,,484,0,,55708,0,1123,,24904,0,515,,,171,171,,,,,,,,,LA,55708,325.777777778,24904,145.637426901,LA@1440@800547,220004000344,SY16-17,,484,0.980239658,High,,,,,,,,East Baton Rouge Parish
652,Baker Middle School,800547,City of Baker School District,LA,Baker,70714,5903 Groom Rd,,[6-8],,Y,,,,,,,,240,,240,0,,34959,0,825,,21774,0,514,,,171,171,,,,,,,,,LA,34959,204.438596491,21774,127.333333333,LA@652@800547,220004000343,SY16-17,,240,0.976945003,Middle,,,,,,,,East Baton Rouge Parish
734,Bakerfield Elementary School,800547,City of Baker School District,LA,Baker,70714,2550 S St,,[PK K 1-5],,Y,,,,,,,,229,,224,0,,28229,0,662,,22401,0,520,,,171,171,,,,,,,,,LA,28229,165.081871345,22401,131,LA@734@800547,220004000345,SY16-17,,224,0.977086290,Primary,,,,,,,,East Baton Rouge Parish
1529,Park Ridge Academic Magnet School,800547,City of Baker School District,LA,Baker,70714,5905 Groom Rd,,[K 1-8],,Y,,,,,,,,227,,207,0,,34431,0,712,,22265,0,448,,,171,171,,,,,,,,,LA,34431,201.350877193,22265,130.204678363,LA@1529@800547,220004000410,SY16-17,,207,0.979739920,Other,,,,,,,,East Baton Rouge Parish
775,Bogalusa High School,457,City of Bogalusa School District,LA,Bogalusa,70427,100 M J Israle Dr,,[6-12],,Y,,,,,,,,743,,743,0,,75366,0,0,,96262,0,0,,,175,175,,,,,,,,,LA,75366,430.662857143,96262,550.068571429,LA@775@457,220024000103,SY16-17,,743,1,Other,,,,,,,,Washington Parish
2576,Byrd Avenue Primary School,457,City of Bogalusa School District,LA,Bogalusa,70427,1600 Byrd Ave,,[K 1-2],,Y,,,,,,,,328,,328,0,,49256,0,0,,39126,0,0,,,175,175,,,,,,,,,LA,49256,281.462857143,39126,223.577142857,LA@2576@457,220024000104,SY16-17,,328,1,Primary,,,,,,,,Washington Parish
2575,Central Elementary School,457,City of Bogalusa School District,LA,Bogalusa,70427,420 Spartan's Avenue,,[3-5],,Y,,,,,,,,328,,328,0,,52359,0,0,,42574,0,0,,,175,175,,,,,,,,,LA,52359,299.194285714,42574,243.28,LA@2575@457,220024000102,SY16-17,,328,1,Primary,,,,,,,,Washington Parish
2578,Denhamtown Pre-K Center,457,City of Bogalusa School District,LA,Bogalusa,70427,1101 Ave M,,[PK],,Y,,,,,,,,133,,133,0,,14866,0,0,,14869,0,0,,,161,161,,,,,,,,,LA,14866,92.335403727,14869,92.354037267,LA@2578@457,220024000106,SY16-17,,133,1,Primary,,,,,,,,Washington Parish
3405,Claiborne Christian School,800216,Claiborne Christian School,LA,West Monroe,71291,320 Laird Street,,[PK K 1-12],,N,,,,,,,,573,,146,23,,17675,2513,38085,,14340,2023,22285,,,169,169,,,,,,,,,LA,20188,119.455621302,16363,96.822485207,LA@3405@800216,,SY16-17,,169,0.294938918,Other,,,,,,,,Ouachita Parish
1366,Haynesville Elementary School,360,Claiborne Parish School Board,LA,Haynesville,71038,9777 Highway 79,,[PK K 1-4],,Y,,,,,,,,247,,247,0,,36708,0,0,,27762,0,0,,,167,166,,,,,,,,,LA,36708,221.132530120,27762,166.239520958,LA@1366@360,,SY16-17,,247,1,Primary,,,,,,,,Claiborne Parish
1371,Haynesville Jr./Sr. High School,360,Claiborne Parish School Board,LA,Haynesville,71038,9960 Highway 79,,[4-12],,Y,,,,,,,,329,,329,0,,42272,0,0,,11448,0,0,,,167,167,,,,,,,,,LA,42272,253.125748503,11448,68.550898204,LA@1371@360,,SY16-17,,329,1,Other,,,,,,,,Claiborne Parish
1394,Homer Elementary School,360,Claiborne Parish School Board,LA,Homer,71040,624 Pelican Drive,,[PK K 1-4],,Y,,,,,,,,395,,395,0,,59237,0,0,,45754,0,0,,,168,168,,,,,,,,,LA,59237,352.601190476,45754,272.345238095,LA@1394@360,,SY16-17,,395,1,Primary,,,,,,,,Claiborne Parish
831,Homer High School,360,Claiborne Parish School Board,LA,Homer,71040,1008 North Main,,[9-12],,Y,,,,,,,,197,,197,0,,24404,0,0,,9995,0,0,,,168,168,,,,,,,,,LA,24404,145.261904762,9995,59.494047619,LA@831@360,,SY16-17,,197,1,High,,,,,,,,Claiborne Parish
1403,Homer Junior High School,360,Claiborne Parish School Board,LA,Homer,71040,612 Pelican Street,,[5-8],,Y,,,,,,,,252,,252,0,,38101,0,0,,22486,0,0,,,168,168,,,,,,,,,LA,38101,226.791666667,22486,133.845238095,LA@1403@360,,SY16-17,,252,1,Middle,,,,,,,,Claiborne Parish
1407,Summerfield High School,360,Claiborne Parish School Board,LA,Summerfield,71079,4200 Hwy 9,,[PK K 1-12],,Y,,,,,,,,305,,305,0,,41104,0,0,,22232,0,0,,,161,161,,,,,,,,,LA,41104,255.304347826,22232,138.086956522,LA@1407@360,,SY16-17,,305,1,Other,,,,,,,,Claiborne Parish
3509,Community Receiving Home d/b/a Renaissance House,439,Community Receiving Home Inc.,LA,Alexandria,71303,6177 Bayou Rapides Road,,[6-12],,N,,,,,,,,27,,38,0,,9708,0,0,,9636,0,0,,,365,365,,,,,,,,,LA,9708,26.597260274,9636,26.4,LA@3509@439,,SY16-17,,38,1.407407407,Other,,,,,,,,Rapides Parish
1413,Ferriday High School,361,Concordia Parish School Board,LA,Ferriday,71334,801 E. E. Wallace Boulevard,,[8-12],,Y,,,,,,,,500,,370,12,,46358,257,1858,,28899,130,1093,,,174,174,,,,,,,,,LA,46615,267.902298851,29029,166.833333333,LA@1413@361,,SY16-17,,382,0.961465074,High,,,,,,,,Concordia Parish
1414,Ferriday Junior High School,361,Concordia Parish School Board,LA,Ferriday,71334,201 Martin Luther King,,[6-8],,Y,,,,,,,,319,,290,3,,48414,18,1910,,27177,4,982,,,174,174,,,,,,,,,LA,48432,278.344827586,27181,156.212643678,LA@1414@361,,SY16-17,,293,0.962045942,Middle,,,,,,,,Concordia Parish
844,Ferriday Lower Elementary School,361,Concordia Parish School Board,LA,Ferriday,71334,110 Bateman Dr,,[PK K 1-2],,Y,,,,,,,,312,,302,3,,47575,268,1939,,45681,51,1837,,,174,174,,,,,,,,,LA,47843,274.959770115,45732,262.827586207,LA@844@361,,SY16-17,,305,0.960839359,Primary,,,,,,,,Concordia Parish
842,Ferriday Upper Elementary School,361,Concordia Parish School Board,LA,Ferriday,71373,S Ninth St,,[3-5],,Y,,,,,,,,517,,440,21,,71970,1732,5062,,57655,565,2827,,,174,174,,,,,,,,,LA,73702,423.574712644,58220,334.597701149,LA@842@361,,SY16-17,,461,0.934287050,Primary,,,,,,,,Concordia Parish
1418,Monterey High School,361,Concordia Parish School Board,LA,Monterey,71354,PO Box 127,,[PK K 1-12],,Y,,,,,,,,504,,224,32,,34800,2586,12532,,19903,1568,5813,,,174,174,,,,,,,,,LA,37386,214.862068966,21471,123.396551724,LA@1418@361,,SY16-17,,256,0.735231978,Other,,,,,,,,Concordia Parish
1408,Vidalia High School,361,Concordia Parish School Board,LA,Vidalia,71373,2201 Murray Dr,,[8-12],,Y,,,,,,,,510,,219,34,,26379,1828,5750,,10666,365,1310,,,174,174,,,,,,,,,LA,28207,162.109195402,11031,63.396551724,LA@1408@361,,SY16-17,,253,0.821033957,High,,,,,,,,Concordia Parish
841,Vidalia Junior High School,361,Concordia Parish School Board,LA,Vidalia,71373,210 Gillespie St,,[6-8],,Y,,,,,,,,370,,231,23,,33845,1876,5538,,13553,575,1084,,,174,174,,,,,,,,,LA,35721,205.293103448,14128,81.195402299,LA@841@361,,SY16-17,,254,0.859380951,Middle,,,,,,,,Concordia Parish
1410,Vidalia Lower Elementary School,361,Concordia Parish School Board,LA,Vidalia,71373,300 Stampley St,,[PK K 1-2],,Y,,,,,,,,459,,338,33,,55779,2445,7272,,30176,978,2348,,,174,174,,,,,,,,,LA,58224,334.620689655,31154,179.045977011,LA@1410@361,,SY16-17,,371,0.884664795,Primary,,,,,,,,Concordia Parish
1411,Vidalia Upper Elementary School,361,Concordia Parish School Board,LA,Vidalia,71373,1 Concordia Ave,,[3-5],,Y,,,,,,,,353,,251,23,,41039,2167,6488,,22661,1078,2385,,,174,174,,,,,,,,,LA,43206,248.310344828,23739,136.431034483,LA@1411@361,,SY16-17,,274,0.863488123,Primary,,,,,,,,Concordia Parish
3410,Covenant House New Orleans,421,Covenant House New Orleans,LA,New Orleans,70112,611 North Rampart Street,,,,N,,,,,,,,167,,167,0,,5196,0,0,,6361,0,0,,,363,363,,,,,,,,,LA,5196,14.314049587,6361,17.523415978,LA@3410@421,,SY16-17,,167,1,,,,,,,,,Orleans Parish
5080,D'Arbonne Woods Charter School,801071,"D'Arbonne Woods Charter School, Inc.",LA,Farmerville,71241,1002 Sterlington Highway,,[PK K 1-12],,N,,,,,,,,947,,363,71,,31519,3709,19457,,16795,1635,5220,,,170,170,,,,,,,,,LA,35228,207.223529412,18430,108.411764706,LA@5080@801071,,SY16-17,,434,0.458289335,Other,,,,,,,,Union Parish
3258,Delhi Charter School,800330,Delhi Charter School,LA,Delhi,71232-7021,6940 Hwy 17,,[K 1-12],,N,,,,,,,,877,,452,95,,57505,11859,30354,,26089,4129,3883,,,165,165,,,,,,,,,LA,69364,420.387878788,30218,183.139393939,LA@3258@800330,220003801539,SY16-17,,547,0.623717218,Other,,,,,,,,Richland Parish
6262,"Delta Charter School, MST",801347,Delta Charter Group,LA,Ferriday,71334,300 Lynwood Drive,,[K 1-12],,N,,,,,,,,501,,195,50,,14866,3282,10162,,3416,327,866,,,161,161,,,,,,,,,LA,18148,112.720496894,3743,23.248447205,LA@6262@801347,,SY16-17,,245,0.489021956,Other,,,,,,,,Concordia Parish
1426,Logansport High School,362,DeSoto Parish School Board,LA,Logansport,,17254 Hwy 5,,[PK K 1-12],,Y,,,,,,,,693,,532,0,,55245,0,16782,,25822,0,7844,,,167,167,,,,,,,,,LA,55245,330.808383234,25822,154.622754491,LA@1426@362,,SY16-17,,532,0.767004040,Other,,,,,,,,De Soto Parish
1428,Mansfield Elementary School,362,DeSoto Parish School Board,LA,Mansfield,71052,1915 McArthur Dr,,[PK K 1-4],,Y,,,,,,,,670,,522,0,,76715,0,21676,,48723,0,13765,,,167,167,,,,,,,,,LA,76715,459.371257485,48723,291.754491018,LA@1428@362,,SY16-17,,522,0.779695297,Primary,,,,,,,,De Soto Parish
