ISP,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,County,District ID,District Name,School ID,School Name,School Level-Original,Street Address-Line 1,City,State-Physical,Zip Code,CEP (Y/N),Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Operating Days-Breakfast Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original
,,,,,,,,,,,,,,,,,,,,,,LA,49536,270.688524590,29033,158.650273224,LA@1298@355,,SY18-19,,377,0.903199927,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1298,North Highlands Elementary School,[PK K 1-5],885 Poleman Rd,Shreveport,LA,71107,Y,417,377,0,29033,0,3112,183,49536,0,5309,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,48342,264.163934426,33174,181.278688525,LA@813@355,,SY18-19,,355,0.903217369,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,813,Northside Elementary School,[PK K 1-6],1950 Northside Road,Shreveport,LA,71107,Y,393,355,0,33174,0,3555,183,48342,0,5180,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,26533,144.989071038,9772,53.398907104,LA@1300@355,,SY18-19,,477,0.452132701,High,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1300,Northwood High School,[9-12],5939 Old Mooringsport Rd,Shreveport,LA,71107,N,1055,447,30,9396,376,762,183,24455,2078,5830,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,65208,356.327868852,34711,189.677595628,LA@814@355,,SY18-19,,453,0.903195424,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,814,Oak Park Microsociety Elementary School,[PK K 1-5],4331 Henry Road,Shreveport,LA,71109,Y,502,453,0,34711,0,3721,183,65208,0,6989,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,45988,251.300546448,28584,156.196721311,LA@819@355,,SY18-19,,321,0.903195396,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,819,Pine Grove Elementary,[PK K 1-6],1800 Caldwell Ave,Shreveport,LA,71107,Y,355,321,0,28584,0,3064,183,45988,0,4929,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,39728,217.092896175,27001,147.546448087,LA@820@355,,SY18-19,,271,0.903217006,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,820,Queensborough Elementary School,[PK K 1-5],2701 Catherine St,Shreveport,LA,71109,Y,300,271,0,27001,0,2893,183,39728,0,4257,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,71120,388.633879781,22008,120.262295082,LA@1307@355,,SY18-19,,636,0.903202865,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1307,Ridgewood Middle School,[6-8],2001 Ridgewood Dr,Shreveport,LA,71118,Y,704,636,0,22008,0,2358,183,71120,0,7622,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,42948,234.688524590,17316,94.622950820,LA@829@355,,SY18-19,,396,0.903217666,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,829,Riverside Elementary,[PK K 1-5],625 Dixie Garden Dr,Shreveport,LA,,Y,438,396,0,17316,0,1857,183,42948,0,4602,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,75744,413.901639344,25513,139.415300546,LA@1309@355,,SY18-19,,697,0.903198111,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1309,Shreve Island Elementary School,[PK K 1-5],836 Sewanne Pl,Shreveport,LA,71105,Y,772,697,0,25513,0,2736,183,75744,0,8118,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,42921,234.540983607,15090,82.459016393,LA@1179@355,,SY18-19,,454,0.903162679,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1179,South Highlands Elementary Magnet School,[PK K 1-5],831 Erie St,Shreveport,LA,71106,Y,503,454,0,15090,0,1617,183,42921,0,4602,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,112323,613.786885246,74475,406.967213115,LA@1229@355,,SY18-19,,744,0.903193902,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1229,Southern Hills Elementary School,[PK K 1-5],9075 Kingston Rd,Shreveport,LA,71118,Y,824,744,0,74475,0,7984,183,112323,0,12039,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,27487,150.202185792,8493,46.409836066,LA@1235@355,,SY18-19,,816,0.517110266,High,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1235,Southwood High School,[9-12],9000 Walker Rd,Shreveport,LA,71118,N,1578,788,28,8390,103,863,183,26560,927,4171,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,68016,371.672131148,36007,196.759562842,LA@1249@355,,SY18-19,,502,0.903182971,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1249,Summer Grove Elementary School,[PK K 1-5],2955 Bert Kouns Industrial Loop,Shreveport,LA,71118,Y,556,502,0,36007,0,3859,183,68016,0,7291,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,71282,389.519125683,34039,186.005464481,LA@1255@355,,SY18-19,,527,0.903218449,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1255,Summerfield Elementary School,[PK K 1-5],3131 Ardis Taylor Dr,Shreveport,LA,71118,Y,584,527,0,34039,0,3648,183,71282,0,7638,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,33757,184.464480874,26639,145.568306011,LA@823@355,,SY18-19,,237,0.903221491,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,823,Sunset Acres Elementary School,[PK K 1-5],6514 W Canal Blvd,Shreveport,LA,71108,Y,262,237,0,26639,0,2855,183,33757,0,3617,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,157464,860.459016393,64928,354.797814208,LA@830@355,,SY18-19,,1282,0.903195462,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,830,Turner Elementary/Middle School,[PK K 1-8],5904 W 70th St,Shreveport,LA,71129-2632,Y,1419,1282,0,64928,0,6959,183,157464,0,16877,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,100199,547.535519126,39586,216.316939891,LA@1273@355,,SY18-19,,966,0.903173759,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1273,University Elementary School,[PK K 1-5],9900 Smitherman Dr,Shreveport,LA,71115,Y,1069,966,0,39586,0,4243,183,100199,0,10742,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,156004,852.480874317,37688,205.945355191,LA@1286@355,,SY18-19,,1511,0.903203395,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1286,Walnut Hill Elementary/Middle School,[PK K 1-8],9361 Woolworth Rd,Shreveport,LA,71129,Y,1673,1511,0,37688,0,4039,183,156004,0,16719,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,40727,222.551912568,24353,133.076502732,LA@824@355,,SY18-19,,304,0.903197907,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,824,Werner Park Elementary School,[PK K 1-5],2715 Corbitt St,Shreveport,LA,71108,Y,337,304,0,24353,0,2610,183,40727,0,4365,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,45167,246.814207650,26829,146.606557377,LA@1311@355,,SY18-19,,304,0.903213550,Primary,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1311,Westwood Elementary School,[PK K 1-5],7325 Jewella Ave,Shreveport,LA,71108,Y,337,304,0,26829,0,2877,183,45167,0,4840,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,46942,256.513661202,16155,88.278688525,LA@1312@355,,SY18-19,,692,0.813160987,High,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1312,Woodlawn Leadership Academy,[9-12],7340 Wyngate Dr,Shreveport,LA,71106,N,851,673,19,15741,414,1010,183,45666,1276,2613,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,54026,295.224043716,16349,89.338797814,LA@1313@355,,SY18-19,,948,0.903218256,Middle,,,,,,,,Caddo Parish,355,Caddo Parish School Board,1313,Youree Dr. Middle Advanced Placement Magnet School,[6-8],6008 Youree Dr,Shreveport,LA,71105,Y,1050,948,0,16349,0,1751,183,54026,0,5789,183,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,9258,25.364383562,9275,25.410958904,LA@3393@19,,SY18-19,,29,,Other,,,,,,,,Calcasieu Parish,19,Calcasieu Parish Juvenile Detention Center,3393,Calcasieu Parish Juvenile Detention Center,[1-12],3615 East Prien Lake Rd,Lake Charles,LA,70602,N,0,29,0,9275,0,0,365,9258,0,0,365,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,43880,256.608187135,19932,116.561403509,LA@1367@356,,SY18-19,,403,0.501243781,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1367,A.A. Nelson Elementary School,[PK K 1-5],1001 Country Club Rd,Lake Charles,LA,70605,N,804,335,68,17945,1987,9122,171,37869,6011,25045,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,39257,229.573099415,10611,62.052631579,LA@1318@356,,SY18-19,,577,0.289368104,High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1318,Alfred M. Barbe High School,[9-12],2200 W McNeese,Lake Charles,LA,70605,N,1994,520,57,9924,687,5064,171,36002,3255,31330,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,41165,240.730994152,28861,168.777777778,LA@1317@356,,SY18-19,,273,0.969911880,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1317,Barbe Elementary School,[PK K 1-5],400 Penn St,Lake Charles,LA,70601,Y,281,273,0,28861,0,896,171,41165,0,1277,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,35579,208.064327485,15501,90.649122807,LA@1319@356,,SY18-19,,362,0.482023968,Other,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1319,Bell City High School,[PK K 1-12],PO Box 100,Bell City,LA,70630,N,751,281,81,12325,3176,6630,171,28706,6873,24464,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,21468,130.109090909,21423,129.054216867,LA@254@356,,SY18-19,,169,0.969866727,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,254,Brenda Hunter Head Start Center,[PK],2200 Elder Street,Lake Charles,LA,70601,Y,174,169,0,21423,0,666,166,21468,0,667,165,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,42892,250.830409357,25955,151.783625731,LA@1320@356,,SY18-19,,285,0.969924472,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1320,Brentwood Elementary School,[PK K 1-5],3825 Brentwood Ave,Lake Charles,LA,70605,Y,294,285,0,25955,0,806,171,42892,0,1330,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36758,214.959064327,20979,122.684210526,LA@1324@356,,SY18-19,,275,0.969893665,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1324,College Oaks Elementary School,[PK K 1-5],3618 Ernest St,Lake Charles,LA,70605,Y,284,275,0,20979,0,651,171,36758,0,1141,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,25397,148.520467836,20904,122.245614035,LA@1325@356,,SY18-19,,165,0.969906435,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1325,Combre/Fondel Elementary School,[3-5],2115 Fitzenreiter Rd,Lake Charles,LA,70601,Y,170,165,0,20904,0,647,171,25397,0,788,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30239,176.836257310,19966,116.760233918,LA@1370@356,,SY18-19,,297,0.577821012,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1370,Cypress Cove Elementary School,[PK K 1-5],700 Currie Drive,Sulphur,LA,70665,N,514,253,44,17467,2499,6685,171,26590,3649,12739,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36039,210.754385965,18717,109.456140351,LA@5092@356,,SY18-19,,245,0.969885354,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,5092,DeQuincy Elementary School,[3-5],1605 West Fourth Street,DeQuincy,LA,70633,Y,253,245,0,18717,0,581,171,36039,0,1119,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,10278,60.105263158,4908,28.701754386,LA@1329@356,,SY18-19,,147,0.384816754,High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1329,DeQuincy High School,[9-12],207 N Overton,DeQuincy,LA,70633,N,382,126,21,4401,507,1971,171,9222,1056,8392,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,14679,85.842105263,9841,57.549707602,LA@1330@356,,SY18-19,,138,0.514925373,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1330,DeQuincy Middle School,[6-8],1603 W Fourth St,DeQuincy,LA,70633,N,268,114,24,9539,302,920,171,13709,970,2903,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,34231,200.181286550,22989,134.438596491,LA@1328@356,,SY18-19,,306,0.969909047,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1328,DeQuincy Primary School,[PK K 1-2],304 McNeese St,DeQuincy,LA,70633,Y,316,306,0,22989,0,714,171,34231,0,1062,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,26419,154.497076023,14839,86.777777778,LA@1331@356,,SY18-19,,193,0.5,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1331,Dolby Elementary School,[PK K 1-5],817 Jefferson Dr,Lake Charles,LA,70605,N,386,159,34,12867,1972,5570,171,23013,3406,13212,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,61229,358.064327485,36974,216.222222222,LA@1353@356,,SY18-19,,529,0.969887534,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1353,E.K. Key Elementary School,[PK K 1-5],1201 E Burton St,Sulphur,LA,70663,Y,545,529,0,36974,0,1150,171,61229,0,1901,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,77583,453.701754386,34425,201.315789474,LA@1392@356,,SY18-19,,698,0.969884488,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1392,F.K. White Middle School,[6-8],1000 E McNeese,Lake Charles,LA,70607,Y,720,698,0,34425,0,1069,171,77583,0,2409,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,60040,351.111111111,27687,161.912280702,LA@1333@356,,SY18-19,,431,0.969888860,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1333,Fairview Elementary School,[PK K 1-5],3955 Gerstner Mem Dr,Lake Charles,LA,70605,Y,444,431,0,27687,0,860,171,60040,0,1864,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30609,179,18342,107.263157895,LA@1335@356,,SY18-19,,274,0.469178082,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1335,Frasch Elementary School,[PK K 1-5],540 S Huntington,Sulphur,LA,70663,N,584,248,26,17267,1075,7523,171,27946,2663,17325,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,48832,285.567251462,30051,175.736842105,LA@1336@356,,SY18-19,,399,0.491379310,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1336,Gillis Elementary School,[PK K 1-5],916 Topsy Rd,Lake Charles,LA,70611,N,812,344,55,27860,2191,9728,171,44114,4718,26342,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,50984,298.152046784,32186,188.222222222,LA@1346@356,,SY18-19,,333,0.969922953,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1346,Henry Heights Elementary School,[PK K 1-5],3600 Louisiana Ave,Lake Charles,LA,70605,Y,343,333,0,32186,0,999,171,50984,0,1581,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,50592,295.859649123,22593,132.122807018,LA@1348@356,,SY18-19,,565,0.537583254,Middle/High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1348,Iowa High School,[6-12],401 Miller Ave,Iowa,LA,70647,N,1051,485,80,19604,2989,4749,171,42815,7777,22221,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,66158,386.888888889,37334,218.327485380,LA@1385@356,,SY18-19,,552,0.969887996,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1385,J.I. Watson Middle School,[PK K 1-5],201 E. First Street,Iowa,LA,70647,Y,569,552,0,37334,0,1160,171,66158,0,2054,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,8976,52.491228070,8971,52.461988304,LA@1332@356,,SY18-19,,67,0.969854133,Other,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1332,Jake Drost School for Exceptional Children,[PK K 1-12],1100 N Crocker St,Sulphur,LA,70663,Y,69,67,0,8971,0,279,171,8976,0,279,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,55847,326.590643275,42922,251.005847953,LA@1323@356,,SY18-19,,381,0.969902744,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1323,Jessie D. Clifton Elementary School,[PK K 1-2],100 N Prater St,Lake Charles,LA,70601,Y,393,381,0,42922,0,1334,171,55847,0,1733,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,28626,167.403508772,19752,115.508771930,LA@1351@356,,SY18-19,,196,0.969945448,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1351,John F. Kennedy Elementary School,[PK K 1-5],2001 Russell St,Lake Charles,LA,70601,Y,202,196,0,19752,0,613,171,28626,0,887,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36227,211.853801170,22675,132.602339181,LA@1349@356,,SY18-19,,251,0.969907098,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1349,"John J. Johnson II, Elementary School",[PK K 1-2],1618 Mill St,Lake Charles,LA,70601,Y,259,251,0,22675,0,703,171,36227,0,1124,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,85563,500.368421053,24793,144.988304094,LA@1354@356,,SY18-19,,1012,0.969904101,High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1354,LaGrange High School,[9-12],3420 Louisiana Ave,Lake Charles,LA,70605,Y,1043,1012,0,24793,0,770,171,85563,0,2655,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,42106,246.233918129,18104,105.871345029,LA@1358@356,,SY18-19,,390,0.969938495,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1358,LeBlanc Middle School,[6-8],1100 N Crocker St,Sulphur,LA,70663,Y,402,390,0,18104,0,562,171,42106,0,1305,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,33546,196.175438596,23873,139.608187135,LA@3269@356,,SY18-19,,262,0.584821429,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,3269,LeBleu Settlement Elementary School,[PK K 1-5],6509 Hwy 3059,Lake Charles,LA,70615,N,448,233,29,22151,1722,8230,171,29968,3578,15005,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,58287,340.859649123,39847,233.023391813,LA@1350@356,,SY18-19,,410,0.969898163,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1350,M.J. Kaufman Elementary School,[PK K 1-5],301 Tekel St,Lake Charles,LA,70605,Y,423,410,0,39847,0,1237,171,58287,0,1809,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,51934,303.707602339,28043,163.994152047,LA@1360@356,,SY18-19,,435,0.443877551,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1360,Maplewood Middle School,[6-8],4401 Maplewood Dr,Sulphur,LA,70663,N,980,355,80,23768,4275,12731,171,43384,8550,39020,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,47163,275.807017544,30469,178.181286550,LA@1363@356,,SY18-19,,425,0.433231397,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1363,Moss Bluff Elementary School,[PK K 1-5],215 School Street,Lake Charles,LA,70611,N,981,365,60,27253,3216,17185,171,41690,5473,37075,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30608,178.994152047,22023,128.789473684,LA@1364@356,,SY18-19,,368,0.396551724,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1364,Moss Bluff Middle School,[6-8],1104 Recreation Blvd,Lake Charles,LA,70611,N,928,303,65,19400,2623,13338,171,26465,4143,22655,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,54080,316.257309942,37512,219.368421053,LA@1368@356,,SY18-19,,387,0.969888269,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1368,Oak Park Elementary School,[PK K 1-5],2001 18th St,Lake Charles,LA,70601,Y,399,387,0,37512,0,1164,171,54080,0,1679,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,50182,293.461988304,34571,202.169590643,LA@1069@356,,SY18-19,,460,0.969906647,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1069,Oak Park Middle School,[6-8],2200 Oak Park Blvd,Lake Charles,LA,70601,Y,474,460,0,34571,0,1072,171,50182,0,1557,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,49856,291.555555556,33856,197.988304094,LA@1386@356,,SY18-19,,338,0.969904480,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1386,Pearl Watson Elementary School,[PK K 1-5],1300 5th St,Lake Charles,LA,70601,Y,349,338,0,33856,0,1049,171,49856,0,1547,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,36399,212.859649123,24094,140.900584795,LA@1372@356,,SY18-19,,294,0.361179361,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1372,Prien Lake Elementary School,[PK K 1-5],3741 Nelson Rd,Lake Charles,LA,70605,N,814,254,40,21979,2115,13180,171,32695,3704,32880,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30849,180.403508772,21131,123.573099415,LA@1393@356,,SY18-19,,204,0.969911337,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1393,Ralph F. Wilson Elementary School,[3-5],1400 Opelousas St,Lake Charles,LA,70601,Y,210,204,0,21131,0,656,171,30849,0,957,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,58061,339.538011696,33858,198,LA@1362@356,,SY18-19,,423,0.969914136,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1362,Ray D. Molo Middle Magnet School,[6-8],2300 Medora,Lake Charles,LA,70601,Y,436,423,0,33858,0,1048,171,58061,0,1801,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,39250,229.532163743,24678,144.315789474,LA@1378@356,,SY18-19,,327,0.969878178,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1378,Richard W. Vincent Elementary School,[PK K 1-5],1634 Arizona St,Sulphur,LA,70663,Y,337,327,0,24678,0,766,171,39250,0,1219,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,48424,283.181286550,24183,141.421052632,LA@1387@356,,SY18-19,,622,0.447804176,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1387,S.J. Welsh Middle School,[6-8],1500 W McNeese,Lake Charles,LA,70605,N,1389,534,88,21467,2716,5770,171,42774,5650,22236,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,17172,100.421052632,5558,32.502923977,LA@1316@356,,SY18-19,,191,0.461352657,Middle,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1316,S.P. Arnett Middle School,[6-8],400 Sulphur Ave,Westlake,LA,70669,N,414,164,27,5188,370,2033,171,15523,1649,11806,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,23647,138.286549708,6689,39.116959064,LA@1347@356,,SY18-19,,328,0.257659073,High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1347,Sam Houston High School,[9-12],880 S H Jones Parkway,Lake Charles,LA,70611,N,1273,265,63,6017,672,2859,171,19563,4084,25228,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,55116,322.315789474,34309,200.637426901,LA@1374@356,,SY18-19,,471,0.544508671,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1374,St. John Elementary School,[PK K 1-5],5566 Elliott Road,Lake Charles,LA,70605,N,865,432,39,33558,751,8833,171,51432,3684,23403,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,30371,177.608187135,11049,64.614035088,LA@1375@356,,SY18-19,,311,0.969916648,Other,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1375,Starks High School,[PK K 1-12],PO Box 69,Starks,LA,70661,Y,321,311,0,11049,0,344,171,30371,0,942,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,42970,251.286549708,13856,81.029239766,LA@1376@356,,SY18-19,,647,0.318562285,High,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1376,Sulphur High School,[9-12],100 Sycamore St,Sulphur,LA,70663,N,2031,580,67,13065,791,5886,171,39188,3782,31632,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,33858,198,17983,105.163742690,LA@1384@356,,SY18-19,,229,0.969893151,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1384,T.H. Watkins Elementary School,[PK K 1-5],2501 Seventh Ave,Lake Charles,LA,70601,Y,236,229,0,17983,0,558,171,33858,0,1051,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,6055,35.409356725,4977,29.105263158,LA@1327@356,,SY18-19,,49,0.160655738,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1327,T.S. Cooley Elementary Magnet School,[K 1-5],2711 Common St,Lake Charles,LA,70601,N,305,35,14,3936,1041,10205,171,4081,1974,15419,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,18528,108.350877193,13959,81.631578947,LA@1377@356,,SY18-19,,215,0.540201005,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1377,Vincent Settlement Elementary School,[PK K 1-5],1072 Vincent Settlement Rd,Sulphur,LA,70663,N,398,190,25,13287,672,2974,171,17736,792,6310,171,N/A
,,,,,,,,,,,,,,,,,,,,,,LA,50237,293.783625731,31032,181.473684211,LA@1379@356,,SY18-19,,439,0.969901151,Primary,,,,,,,,Calcasieu Parish,356,Calcasieu Parish School Board,1379,Vinton Elementary School,[PK K 1-5],1610 Hampton St,Vinton,LA,70668,Y,453,439,0,31032,0,963,171,50237,0,1559,171,N/A
