School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
0020,Hickman County Middle School,00410,Hickman County,TN,,Centerville,37033,1639  Bulldog  BLVD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3793,0,1190,,2225,0,698,,,16,16,,,,,,,,,TN,3793,237.0625,2225,139.0625,TN@0020@00410,470186000623,SY17-18,,,,Middle,,,,,,,
0020,Humboldt Sr. High,00271,Humboldt City,TN,,Humboldt,38343,2600 Viking DR,,"7,8,9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,5591,0,0,,5585,0,0,,,16,16,,,,,,,,,TN,5591,349.4375,5585,349.0625,TN@0020@00271,470195000636,SY17-18,,,,Other,,,,,,,
0020,Waverly Central High,00430,Humphreys County,TN,,Waverly,37185,1325  Hwy  70 W,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,2264,487,2046,,612,103,77,,,15,15,,,,,,,,,TN,2751,183.4,715,47.666666667,TN@0020@00430,470198000642,SY17-18,,,,High,,,,,,,
0020,Jefferson County High School,00450,Jefferson County,TN,,Dandridge,37725,115  W  Dumplin Valley RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,12063,2513,7121,,5288,732,770,,,20,20,,,,,,,,,TN,14576,728.8,6020,301,TN@0020@00450,470210000675,SY17-18,,,,High,,,,,,,
0020,Woodland Elementary,00901,Johnson City,TN,,Johnson City,37604,2303 Indian Ridge RD,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,2582,307,1266,,1719,291,1282,,,17,17,,,,,,,,,TN,2889,169.941176471,2010,118.235294118,TN@0020@00901,470213000673,SY17-18,,,,Primary,,,,,,,
0020,Laurel Elementary,00460,Johnson County,TN,,Laurel Bloomery,37680,300 Gentry  Creek RD,,"K,1,2,3,4,5,6",,,,,,,10/1/2017,10,2017,,,,,,877,0,131,,629,0,94,,,17,17,,,,,,,,,TN,877,51.588235294,629,37,TN@0020@00460,470216000698,SY17-18,,,,Primary,,,,,,,
0020,The King's Daughters' School - CFA,0R420,King's Daughters School,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,513,0,18,,550,0,20,,,31,31,,,,,,,,,TN,513,16.548387097,550,17.741935484,TN@0020@0R420,,SY17-18,,,,,,,,,,,
0020,Jefferson Elementary,00822,Kingsport City,TN,,Kingsport,37664,2216 Westmoreland AVE,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1856,355,1766,,894,203,379,,,16,16,,,,,,,,,TN,2211,138.1875,1097,68.5625,TN@0020@00822,470219000708,SY17-18,,,,Primary,,,,,,,
0020,Bonny Kate Elementary,00470,Knox County,TN,,Knoxville,37920,7608 Martin Mill PIKE,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1983,382,1682,,1070,203,349,,,17,17,,,,,,,,,TN,2365,139.117647059,1273,74.882352941,TN@0020@00470,470222000721,SY17-18,,,,Primary,,,,,,,
0020,Halls Elementary,00490,Lauderdale County,TN,,Halls,38040,601  Carmen  ST,,"PK,K,1,2,3,4,5,6",,,,,,,10/1/2017,10,2017,,,,,,7918,0,726,,5604,0,514,,,16,16,,,,,,,,,TN,7918,494.875,5604,350.25,TN@0020@00490,470231000833,SY17-18,,,,Primary,,,,,,,
0020,Ethridge Elementary,00500,Lawrence County,TN,,Ethridge,38456,33  Main  ST,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2816,641,1470,,1681,311,436,,,16,16,,,,,,,,,TN,3457,216.0625,1992,124.5,TN@0020@00500,470234000843,SY17-18,,,,Other,,,,,,,
0020,Lewis County Intermediate,00510,Lewis County,TN,,Hohenwald,38462,310 Park Avenue South,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4024,0,918,,4761,0,1087,,,16,16,,,,,,,,,TN,4024,251.5,4761,297.5625,TN@0020@00510,470243001468,SY17-18,,,,Primary,,,,,,,
0020,Macon County JHS,00560,Macon County,TN,,Lafayette,37083,1003 Hwy  52 By Pass East,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,5553,874,3020,,3365,371,918,,,17,17,,,,,,,,,TN,6427,378.058823529,3736,219.764705882,TN@0020@00560,470255000910,SY17-18,,,,Middle,,,,,,,
0020,Cornersville School,00590,Marshall County,TN,,Cornersville,37047,323  S  Main ST,,"7,8,9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,1613,613,2278,,959,314,573,,,16,16,,,,,,,,,TN,2226,139.125,1273,79.5625,TN@0020@00590,470267000948,SY17-18,,,,Other,,,,,,,
0020,Maryville Junior High School,00052,Maryville City,TN,,Maryville,37803,805  Montvale  Sta RD,,"N,8,9",,,,,,,10/1/2017,10,2017,,,,,,1537,464,2598,,869,187,851,,,14,14,,,,,,,,,TN,2001,142.928571429,1056,75.428571429,TN@0020@00052,470270000959,SY17-18,,,,Middle,,,,,,,
0020,McNairy Central High,00550,McNairy County,TN,,Selmer,38375,493 High School Road,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,6612,0,1965,,3192,0,949,,,16,16,,,,,,,,,TN,6612,413.25,3192,199.5,TN@0020@00550,470288001000,SY17-18,,,,High,,,,,,,
0020,Madisonville Middle,00620,Monroe County,TN,,Madisonville,37354,175  Oak  Grove RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3628,727,1812,,1671,307,435,,,17,17,,,,,,,,,TN,4355,256.176470588,1978,116.352941176,TN@0020@00620,470300001196,SY17-18,,,,Middle,,,,,,,
0020,Montgomery Central Elementary,00630,Montgomery County,TN,,Cunningham,37052,4011 Highway 48,,"P4,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1938,344,1561,,1835,334,2753,,,17,17,,,,,,,,,TN,2282,134.235294118,2169,127.588235294,TN@0020@00630,470303001208,SY17-18,,,,Primary,,,,,,,
0020,Hobgood Elementary,00751,Murfreesboro City,TN,,Murfreesboro,37130,307  Baird  LN,,"K,1,2,3,4,5,6",,,,,,,10/1/2017,10,2017,,,,,,8649,0,2693,,9117,0,2838,,,17,17,,,,,,,,,TN,8649,508.764705882,9117,536.294117647,TN@0020@00751,470315001250,SY17-18,,,,Primary,,,,,,,
0020,New Hope Christian Academy Junior Kinder,0P340,New Hope Christian Academy,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0020@0P340,,SY17-18,,,,,,,,,,,
0020,Hilham Elementary,00670,Overton County,TN,,Hilham,38568,2305  Hilham  HWY,,"P4,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1943,569,1238,,1330,425,619,,,17,17,,,,,,,,,TN,2512,147.764705882,1755,103.235294118,TN@0020@00670,470333001417,SY17-18,,,,Other,,,,,,,
0020,Paris Elementary,00401,Paris SSD,TN,,Paris,38242,650 B Volunteer DR,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4821,423,2218,,3292,175,575,,,17,17,,,,,,,,,TN,5244,308.470588235,3467,203.941176471,TN@0020@00401,470336001110,SY17-18,,,,Primary,,,,,,,
0020,Lobelville Elementary,00680,Perry County,TN,,Lobelville,37097,196 East Fourth AVE,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1545,52,608,,927,71,267,,,17,17,,,,,,,,,TN,1597,93.941176471,998,58.705882353,TN@0020@00680,470339001433,SY17-18,,,,Other,,,,,,,
0020,Graysville Elementary,00720,Rhea County,TN,,Dayton,37321,606 Long ST,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,3109,0,187,,2813,0,169,,,16,16,,,,,,,,,TN,3109,194.3125,2813,175.8125,TN@0020@00720,470351001465,SY17-18,,,,Primary,,,,,,,
0020,Cheatham Park Elementary,00740,Robertson County,TN,,Springfield,37172,301  Locust  ST,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4368,0,539,,3126,0,386,,,16,16,,,,,,,,,TN,4368,273,3126,195.375,TN@0020@00740,470360001492,SY17-18,,,,Primary,,,,,,,
0020,Christiana Elementary,00750,Rutherford County,TN,,Christiana,37037,4701  Shelbyville  HWY,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2655,608,4018,,1321,238,1481,,,17,17,,,,,,,,,TN,3263,191.941176471,1559,91.705882353,TN@0020@00750,470369001511,SY17-18,,,,Primary,,,,,,,
0020,Huntsville Elementary,00760,Scott County,TN,,Huntsville,37756,3221  Baker  HWY,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,6088,0,0,,4159,0,0,,,17,17,,,,,,,,,TN,6088,358.117647059,4159,244.647058824,TN@0020@00760,470372001535,SY17-18,,,,Primary,,,,,,,
0020,Sequatchie County High School,00770,Sequatchie County,TN,,Dunlap,37327,523 Hwy 28,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,7484,0,1871,,3695,0,924,,,19,19,,,,,,,,,TN,7484,393.894736842,3695,194.473684211,TN@0020@00770,470375001544,SY17-18,,,,High,,,,,,,
0020,Gatlinburg Pittman High,00780,Sevier County,TN,,Gatlinburg,37738,150  Proffitt  RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,3343,953,2272,,2035,566,1103,,,20,20,,,,,,,,,TN,4296,214.8,2601,130.05,TN@0020@00780,470378001549,SY17-18,,,,High,,,,,,,
0020,Forks River Elementary,00800,Smith County,TN,,Elmwood,38560,611  Cookeville  HWY,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,1296,209,960,,976,138,669,,,16,16,,,,,,,,,TN,1505,94.0625,1114,69.625,TN@0020@00800,470387001599,SY17-18,,,,Other,,,,,,,
0020,Drummonds Elementary,00840,Tipton County,TN,,Drummonds,38023,5068 Drummonds RD,Box 178,"P4,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4935,892,1187,,3134,455,587,,,17,17,,,,,,,,,TN,5827,342.764705882,3589,211.117647059,TN@0020@00840,470408001693,SY17-18,,,,Primary,,,,,,,
0020,East Lincoln Elementary,00162,Tullahoma City,TN,,Tullahoma,37388,700 East Lincoln ST,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4458,0,1083,,3154,0,767,,,12,12,,,,,,,,,TN,4458,371.5,3154,262.833333333,TN@0020@00162,470420001711,SY17-18,,,,Primary,,,,,,,
0020,Cumberland Mountain School,0R660,UCHRA,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,190,0,0,,189,0,0,,,31,31,,,,,,,,,TN,190,6.129032258,189,6.096774194,TN@0020@0R660,,SY17-18,,,,,,,,,,,
0020,Dibrell Elementary,00890,Warren County,TN,,McMinnville,37110,1759 Mike Muncey RD,,"P4,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,5129,0,978,,4168,0,795,,,17,17,,,,,,,,,TN,5129,301.705882353,4168,245.176470588,TN@0020@00890,470435001741,SY17-18,,,,Other,,,,,,,
0020,West Carroll Primary,00097,West Carroll Co SSD,TN,,McLemoresville,38235,8725 Highway 105,,"PK,K,1,2",,,,,,,10/1/2017,10,2017,,,,,,1818,370,674,,1411,267,448,,,17,17,,,,,,,,,TN,2188,128.705882353,1678,98.705882353,TN@0020@00097,470449000149,SY17-18,,,,Primary,,,,,,,
0020,Central View Elementary,00930,White County,TN,,Walling,38587,14484 Old Kentucky RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,872,0,207,,707,0,167,,,17,17,,,,,,,,,TN,872,51.294117647,707,41.588235294,TN@0020@00930,470450001794,SY17-18,,,,Primary,,,,,,,
0020,College Grove Elementary,00940,Williamson County,TN,,College Grove,37046,6668  Arno-College  Grove,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,599,133,3892,,323,43,974,,,19,19,,,,,,,,,TN,732,38.526315789,366,19.263157895,TN@0020@00940,470453001802,SY17-18,,,,Primary,,,,,,,
0020,Lakeview Elementary,00950,Wilson County,TN,,Mt Juliet,37122,6211  Saundersville  RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,713,163,2504,,283,59,363,,,12,12,,,,,,,,,TN,876,73,342,28.5,TN@0020@00950,470455001818,SY17-18,,,,Primary,,,,,,,
0020,"Youth of Tennessee, Inc Eden Campus",0R740,"Youth Town of Tennessee, Inc.",TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,288,0,0,,273,0,0,,,31,31,,,,,,,,,TN,288,9.290322581,273,8.806451613,TN@0020@0R740,,SY17-18,,,,,,,,,,,
0020,Binkley Group Home,0R760,"Youth Villages, Inc.",TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,125,0,0,,240,0,0,,,31,31,,,,,,,,,TN,125,4.032258065,240,7.741935484,TN@0020@0R760,,SY17-18,,,,,,,,,,,
0021,Our Lady of Sorrows School,0P060,Catholic Schools of Memphis,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,1698,103,114,,634,27,61,,,16,16,,,,,,,,,TN,1801,112.5625,661,41.3125,TN@0021@0P060,,SY17-18,,,,,,,,,,,
0021,Donald  P. Yates Primary,00061,Cleveland City,TN,,Cleveland,37312,750 Mouse Creek RD,,"P4,K,1,2",,,,,,,10/1/2017,10,2017,,,,,,3113,0,589,,1355,0,256,,,16,16,,,,,,,,,TN,3113,194.5625,1355,84.6875,TN@0021@00061,470069000061,SY17-18,,,,Primary,,,,,,,
0021,Dyersburg Middle,00231,Dyersburg City,TN,,Dyersburg,38024,400 Frank Maynard DR,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,5375,456,2229,,2656,178,141,,,16,16,,,,,,,,,TN,5831,364.4375,2834,177.125,TN@0021@00231,470108001402,SY17-18,,,,Middle,,,,,,,
0021,Freedom Intermediate,00941,Franklin SSD,TN,,Franklin,37064,840  Glass  LN,,"5,6",,,,,,,10/1/2017,10,2017,,,,,,2532,807,2340,,1024,223,181,,,17,17,,,,,,,,,TN,3339,196.411764706,1247,73.352941176,TN@0021@00941,470126000414,SY17-18,,,,Primary,,,,,,,
0021,Brainerd High School,00330,Hamilton County,TN,,Chattanooga,37411,1020  N  Moore RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,6168,0,0,,3154,0,0,,,16,16,,,,,,,,,TN,6168,385.5,3154,197.125,TN@0021@00330,470159000626,SY17-18,,,,High,,,,,,,
0021,Northside Elementary School,00360,Hardin County,TN,,Savannah,38372,1450 East Main ST,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,7594,0,1311,,4109,0,709,,,19,19,,,,,,,,,TN,7594,399.684210526,4109,216.263157895,TN@0021@00360,470168002223,SY17-18,,,,Primary,,,,,,,
0021,Denmark Elementary,00570,Jackson-Madison County,TN,,Denmark,38391,1945 Denmark RD,,"P4,PK,P3,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,4831,0,620,,4931,0,633,,,17,17,,,,,,,,,TN,4831,284.176470588,4931,290.058823529,TN@0021@00570,470258000915,SY17-18,,,,Primary,,,,,,,
0021,Macon County High,00560,Macon County,TN,,Lafayette,37083,2550 Days RD,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,5229,692,3050,,2556,241,432,,,17,17,,,,,,,,,TN,5921,348.294117647,2797,164.529411765,TN@0021@00560,470255000839,SY17-18,,,,High,,,,,,,
0021,Jasper Elementary,00580,Marion County,TN,,Jasper,37347,495 Warrior DR,,"PK,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,9827,0,601,,6537,0,400,,,17,17,,,,,,,,,TN,9827,578.058823529,6537,384.529411765,TN@0021@00580,470264000935,SY17-18,,,,Primary,,,,,,,
0021,Whitworth Buchanan Middle,00750,Rutherford County,TN,,Murfreesboro,37127,555 Manchester HWY,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,6090,651,2534,,3842,340,878,,,17,17,,,,,,,,,TN,6741,396.529411765,4182,246,TN@0021@00750,470369002253,SY17-18,,,,Middle,,,,,,,
0021,Wallace Group Home,0R760,"Youth Villages, Inc.",TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,140,0,0,,231,0,0,,,31,31,,,,,,,,,TN,140,4.516129032,231,7.451612903,TN@0021@0R760,,SY17-18,,,,,,,,,,,
0022,Carpenters Elementary School,00050,Blount County,TN,,Maryville,37803,915 Huffstetler RD,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2265,243,1784,,1306,137,650,,,16,16,,,,,,,,,TN,2508,156.75,1443,90.1875,TN@0022@00050,470030002099,SY17-18,,,,Primary,,,,,,,
0022,Memphis Catholic Middle School and High School,0P060,Catholic Schools of Memphis,TN,,,,,,,,,,,,,10/1/2017,10,2017,,,,,,1439,220,280,,753,136,100,,,16,16,,,,,,,,,TN,1659,103.6875,889,55.5625,TN@0022@0P060,,SY17-18,,,,,,,,,,,
0022,Ernest Dell Ross,00061,Cleveland City,TN,,Cleveland,37312,4340  Mouse  Creek RD,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,3841,0,727,,3731,0,707,,,16,16,,,,,,,,,TN,3841,240.0625,3731,233.1875,TN@0022@00061,470069000267,SY17-18,,,,Primary,,,,,,,
0022,Freedom Middle,00941,Franklin SSD,TN,,Franklin,37064,750  Hwy  96 West,,"7,8",,,,,,,10/1/2017,10,2017,,,,,,2219,682,2895,,1457,468,1052,,,17,17,,,,,,,,,TN,2901,170.647058824,1925,113.235294118,TN@0022@00941,470126000219,SY17-18,,,,Middle,,,,,,,
0022,Jackson Central Merry Early College High,00570,Jackson-Madison County,TN,,Jackson,38301,215 Allen AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,,,,,,,,,,18.5,18,,,,,,,,,TN,,,,,TN@0022@00570,470258002463,SY17-18,,,,High,,,,,,,
0022,Maury Middle,00450,Jefferson County,TN,,Dandridge,37725,965 Maury CIR,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,3770,949,1935,,1757,339,336,,,20,20,,,,,,,,,TN,4719,235.95,2096,104.8,TN@0022@00450,470210000681,SY17-18,,,,Middle,,,,,,,
0022,Beaumont Elementary,00470,Knox County,TN,,Knoxville,37921,1211  Beaumont  AVE,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,7153,0,371,,5973,0,310,,,17,17,,,,,,,,,TN,7153,420.764705882,5973,351.352941176,TN@0022@00470,470222000772,SY17-18,,,,Primary,,,,,,,
0022,Lafayette Elementary School,00560,Macon County,TN,,Lafayette,37083,401  Meador  DR,,"4,5",,,,,,,10/1/2017,10,2017,,,,,,3413,471,2015,,2052,285,650,,,17,17,,,,,,,,,TN,3884,228.470588235,2337,137.470588235,TN@0022@00560,470255002024,SY17-18,,,,Primary,,,,,,,
0022,Clovercroft Elementary,00940,Williamson County,TN,,Franklin,37067,9336 Clovercroft RD,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,155,47,6345,,,,,,,19,19,,,,,,,,,TN,202,10.631578947,,,TN@0022@00940,470453002277,SY17-18,,,,Primary,,,,,,,
0023,Carpenters Middle,00050,Blount County,TN,,Maryville,37803,920 Huffstetler RD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2838,803,2565,,1669,416,613,,,16,16,,,,,,,,,TN,3641,227.5625,2085,130.3125,TN@0023@00050,470030001387,SY17-18,,,,Middle,,,,,,,
0023,Antioch Middle,00190,Davidson County,TN,,Antioch,37013,5050 Blue Hole RD,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,10580,0,198,,5497,0,103,,,16,16,,,,,,,,,TN,10580,661.25,5497,343.5625,TN@0023@00190,470318001052,SY17-18,,,,Middle,,,,,,,
0023,Dickson Middle School,00220,Dickson County,TN,,Dickson,37055,401  E  College ST,,"7,8",,,,,,,10/1/2017,10,2017,,,,,,2784,415,1321,,1295,166,347,,,11,11,,,,,,,,,TN,3199,290.818181818,1461,132.818181818,TN@0023@00220,470102000331,SY17-18,,,,Middle,,,,,,,
0023,Rutledge Middle,00290,Grainger County,TN,,Rutledge,37861,140 Pioneer DR,,"7,8",,,,,,,10/1/2017,10,2017,,,,,,3863,793,1864,,2469,442,761,,,17,17,,,,,,,,,TN,4656,273.882352941,2911,171.235294118,TN@0023@00290,470144002165,SY17-18,,,,Middle,,,,,,,
0023,Church Hill Intermediate School,00370,Hawkins County,TN,,Church Hill,37642,301 Park AVE,,"5,6",,,,,,,10/1/2017,10,2017,,,,,,2107,438,1285,,1079,267,601,,,17,17,,,,,,,,,TN,2545,149.705882353,1346,79.176470588,TN@0023@00370,470174002240,SY17-18,,,,Primary,,,,,,,
0023,Halls High School,00490,Lauderdale County,TN,,Halls,38040,800 West  Tigrett ST,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,4185,0,384,,3538,0,324,,,16,16,,,,,,,,,TN,4185,261.5625,3538,221.125,TN@0023@00490,470231000834,SY17-18,,,,High,,,,,,,
0023,Jasper Middle School,00580,Marion County,TN,,Jasper,37347,601  Elm  Avenue,,"5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,7004,0,428,,3618,0,221,,,17,17,,,,,,,,,TN,7004,412,3618,212.823529412,TN@0023@00580,470264001850,SY17-18,,,,Middle,,,,,,,
0023,Christiana Middle,00750,Rutherford County,TN,,Christiana,37037,4675 Shelbyville PIKE,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,2816,981,4594,,1019,203,512,,,17,17,,,,,,,,,TN,3797,223.352941176,1222,71.882352941,TN@0023@00750,470369002037,SY17-18,,,,Middle,,,,,,,
0023,Jack T. Farrar Elementary,00162,Tullahoma City,TN,,Tullahoma,37388,215 Westside DR,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2847,0,692,,2430,0,590,,,12,12,,,,,,,,,TN,2847,237.25,2430,202.5,TN@0023@00162,470420001713,SY17-18,,,,Primary,,,,,,,
0023,Chapman's Retreat,00940,Williamson County,TN,,Spring Hill,37174,1000 Secluded LN,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,1091,728,4693,,279,261,1001,,,19,19,,,,,,,,,TN,1819,95.736842105,540,28.421052632,TN@0023@00940,470453002050,SY17-18,,,,Primary,,,,,,,
0024,Rose Hill School,00570,Jackson-Madison County,TN,,Jackson,38301,2233 Beech Bluff RD,,"PK,K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,7395,0,950,,7924,0,1018,,,17,17,,,,,,,,,TN,7395,435,7924,466.117647059,TN@0024@00570,470258002464,SY17-18,,,,Other,,,,,,,
0024,Belle Morris Elementary,00470,Knox County,TN,,Knoxville,37917,2308  Washington  PIKE,,"K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,6906,0,358,,4693,0,243,,,17,17,,,,,,,,,TN,6906,406.235294118,4693,276.058823529,TN@0024@00470,470222000773,SY17-18,,,,Primary,,,,,,,
0024,Halls Junior High School,00490,Lauderdale County,TN,,Halls,38040,800 West  Tigrett ST,,"7,8",,,,,,,10/1/2017,10,2017,,,,,,2457,0,225,,1369,0,126,,,16,16,,,,,,,,,TN,2457,153.5625,1369,85.5625,TN@0024@00490,470231001997,SY17-18,,,,Middle,,,,,,,
0025,Clinton High School,00010,Anderson County,TN,,Clinton,37716,425  Dragon  DR,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,4958,878,2288,,2324,248,480,,,16,16,,,,,,,,,TN,5836,364.75,2572,160.75,TN@0025@00010,470009000008,SY17-18,,,,High,,,,,,,
0025,North City Elementary,00541,Athens City,TN,,Athens,37303,1601  Palos  ST,,"3,4,5",,,,,,,10/1/2017,10,2017,,,,,,2677,0,707,,2216,0,586,,,17,17,,,,,,,,,TN,2677,157.470588235,2216,130.352941176,TN@0025@00541,470012000028,SY17-18,,,,Primary,,,,,,,
0025,Bartlett High School,00794,Bartlett,TN,,Bartlett,38134,5688 Woodlawn AVE,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,5769,1440,5582,,2005,397,706,,,17,17,,,,,,,,,TN,7209,424.058823529,2402,141.294117647,TN@0025@00794,470015301570,SY17-18,,,,High,,,,,,,
0025,Harris Middle,00020,Bedford County,TN,,Shelbyville,37160,570 Eagle BLVD,,"6,7,8",,,,,,,10/1/2017,10,2017,,,,,,14346,0,2636,,5650,0,1038,,,19,19,,,,,,,,,TN,14346,755.052631579,5650,297.368421053,TN@0025@00020,470018000037,SY17-18,,,,Middle,,,,,,,
0025,Camden Central High,00030,Benton County,TN,,Camden,38320,115  Schools  DR,,"9,10,11,12",,,,,,,10/1/2017,10,2017,,,,,,3835,542,2229,,2384,262,1227,,,17,17,,,,,,,,,TN,4377,257.470588235,2646,155.647058824,TN@0025@00030,470024000052,SY17-18,,,,High,,,,,,,
0025,Mary V. Wheeler Elementary,00040,Bledsoe County,TN,,Pikeville,37367,33073 S R 30,,"PK,K,1,2,3,4,5",,,,,,,10/1/2017,10,2017,,,,,,3229,0,317,,,,,,,16,16,,,,,,,,,TN,3229,201.8125,,,TN@0025@00040,470027000059,SY17-18,,,,Primary,,,,,,,
0025,Haynesfield Elementary,00821,Bristol City,TN,,Bristol,37620,201  Bluff  City HWY,,"K,1,2,3,4,5,6",,,,,,,10/1/2017,10,2017,,,,,,1604,273,1814,,829,188,349,,,17,17,,,,,,,,,TN,1877,110.411764706,1017,59.823529412,TN@0025@00821,470036000112,SY17-18,,,,Primary,,,,,,,
0025,Hampton Elementary,00100,Carter County,TN,,Hampton,37658,408  Hwy  321,,"K,1,2,3,4,5,6,7,8",,,,,,,10/1/2017,10,2017,,,,,,7085,0,1540,,5681,0,1235,,,18,18,,,,,,,,,TN,7085,393.611111111,5681,315.611111111,TN@0025@00100,470051000154,SY17-18,,,,Other,,,,,,,
0025,Pegram Elementary,00110,Cheatham County,TN,,Pegram,37143,4552  Dogwood  LN,,"P4,P3,K,1,2,3,4",,,,,,,10/1/2017,10,2017,,,,,,1330,126,1090,,833,98,425,,,16,16,,,,,,,,,TN,1456,91,931,58.1875,TN@0025@00110,470057000231,SY17-18,,,,High,,,,,,,
